timestamp,server_id,incoming_requests,active_connections,cpu_usage_percent,memory_usage_percent,network_latency_ms,response_time_ms,server_capacity_weight
06-01-2024 23:06,9,173,284,69.55,68.07,243.07,419.84,3
06-01-2024 23:07,6,129,380,51.7,64.27,26.02,369.06,4
06-01-2024 23:08,7,606,264,30.3,38.57,180.46,188.29,5
06-01-2024 23:09,10,282,259,53.41,72.9,146.57,504.72,2
06-01-2024 23:10,2,529,350,67.88,85.45,242.54,375.19,2
06-01-2024 23:11,10,203,89,49.09,55.89,42.75,622.72,2
06-01-2024 23:12,6,956,437,16.96,65.83,67.72,422.58,1
06-01-2024 23:13,6,741,222,11.53,35.38,169.81,711.53,5
06-01-2024 23:14,2,458,413,37.87,87.81,284.43,630.75,4
06-01-2024 23:15,2,80,495,22.77,35.53,29.54,133.15,2
06-01-2024 23:16,2,646,350,87.03,81.56,224.3,126.08,3
06-01-2024 23:17,10,606,482,24.95,84.59,65.59,38.99,3
06-01-2024 23:18,1,552,89,43.51,68.97,36.11,307.83,5
06-01-2024 23:19,5,420,465,70.53,75.87,121.46,62.6,1
06-01-2024 23:20,8,372,59,79.31,49.34,177,370.96,4
06-01-2024 23:21,2,381,152,50.61,83.97,248.97,208.26,2
06-01-2024 23:22,5,292,422,25.4,70.7,192.23,408.63,4
06-01-2024 23:23,8,601,28,33.03,39.51,150.04,143.48,4
06-01-2024 23:24,10,479,225,45.61,17.62,89.27,448.37,3
06-01-2024 23:25,5,231,318,40.99,55.56,91.3,773.82,1
06-01-2024 23:26,2,858,484,39.64,78.05,232.32,517.04,2
06-01-2024 23:27,3,522,51,21.21,79.55,38.65,460.22,3
06-01-2024 23:28,6,425,263,87.63,77.63,48.21,634.68,3
06-01-2024 23:29,5,130,279,12.53,31.11,217.32,24.34,3
06-01-2024 23:30,4,599,46,47.4,46.96,288.51,240.32,3
06-01-2024 23:31,4,917,474,93.33,61.04,40.47,789.84,4
06-01-2024 23:32,5,469,334,66.08,65.07,184.78,630.44,1
06-01-2024 23:33,2,516,106,40.21,40.09,75.56,90.41,4
06-01-2024 23:34,9,477,284,22.42,66.95,12.6,274.64,1
06-01-2024 23:35,2,106,24,91.93,59.32,250.52,363.09,1
06-01-2024 23:36,10,371,7,11.19,57.51,155.04,748.98,2
06-01-2024 23:37,2,591,368,67.92,64.73,12.05,477.23,4
06-01-2024 23:38,10,544,484,84.81,60.25,269.16,80.24,5
06-01-2024 23:39,9,315,487,12.14,27.52,163.03,417.08,1
06-01-2024 23:40,3,276,335,71.64,80.58,222.43,245.72,5
06-01-2024 23:41,10,878,433,94.9,33.04,129.93,284.19,3
06-01-2024 23:42,7,853,3,64.37,70.84,59.54,109.13,1
06-01-2024 23:43,4,103,496,45.25,28.23,142.34,377.83,1
06-01-2024 23:44,6,658,258,84.32,64.57,89.86,542.2,4
06-01-2024 23:45,4,53,263,57.11,82.18,92.54,612.45,1
06-01-2024 23:46,10,488,121,73.7,15.73,194.94,562.4,5
06-01-2024 23:47,7,359,208,59.96,88.48,32.75,535.2,1
06-01-2024 23:48,1,928,21,13.25,17.23,122.12,697.99,2
06-01-2024 23:49,3,652,393,28.12,15.85,166.26,279.25,2
06-01-2024 23:50,3,138,140,16.69,79.32,214.41,187.38,4
06-01-2024 23:51,1,369,477,19.07,68.15,191.71,89.76,2
06-01-2024 23:52,6,424,280,11.31,22.94,266.44,149.25,1
06-01-2024 23:53,9,653,289,45.8,85.31,297.75,136.53,2
06-01-2024 23:54,8,550,206,25.19,65.39,281.54,731.75,3
06-01-2024 23:55,7,711,43,82.73,23.33,230.42,160.8,4
06-01-2024 23:56,10,283,338,73.75,79.54,207.37,93.28,1
06-01-2024 23:57,8,970,118,58.72,51.07,15.45,332.2,2
06-01-2024 23:58,6,386,5,51.57,35.86,162.38,152.3,3
06-01-2024 23:59,9,620,207,31.75,76.88,200.8,121.84,2
07-01-2024 00:00,3,234,123,50.37,70.38,126.82,302.68,2
07-01-2024 00:01,10,487,327,64.5,61.73,118.52,737.12,2
07-01-2024 00:02,10,605,345,76.49,82.39,165.05,43.74,1
07-01-2024 00:03,9,229,142,16.94,79.6,272.46,182.02,4
07-01-2024 00:04,4,125,372,70.22,32.01,81.97,662.9,3
07-01-2024 00:05,7,705,232,73.13,80.9,122.72,211.28,4
07-01-2024 00:06,9,662,164,57.51,43.05,197.66,364.05,4
07-01-2024 00:07,2,942,35,28.22,47.38,59.87,96.86,5
07-01-2024 00:08,2,321,364,55.83,87.92,251.3,640.24,3
07-01-2024 00:09,9,104,434,52.73,71.99,201.49,594.44,1
07-01-2024 00:10,3,750,472,50.44,39.11,108.92,119.89,1
07-01-2024 00:11,9,912,335,49.15,63.59,218.04,759.41,5
07-01-2024 00:12,5,896,11,19.42,55.45,87.41,480.69,5
07-01-2024 00:13,6,126,408,25.55,23.75,233.47,642.56,5
07-01-2024 00:14,2,345,75,18.27,81.58,25.85,615.76,5
07-01-2024 00:15,8,268,300,30.61,76.64,130.89,424.88,1
07-01-2024 00:16,9,326,435,32.4,73.33,82.18,603.04,1
07-01-2024 00:17,2,627,401,30.83,56.94,245.93,205.48,2
07-01-2024 00:18,6,697,381,27.93,31.56,227.06,36.59,4
07-01-2024 00:19,6,795,198,72.51,81.29,253.35,286.82,4
07-01-2024 00:20,8,760,341,79.58,41.47,197.21,138.95,4
07-01-2024 00:21,10,315,264,37.8,16.51,239.62,785.24,4
07-01-2024 00:22,5,949,335,35.94,88.63,134.44,740.43,1
07-01-2024 00:23,9,92,374,81.74,79.59,205.03,132.43,1
07-01-2024 00:24,1,410,224,63.03,61.7,14.18,288.31,5
07-01-2024 00:25,9,277,122,34.94,15.93,264.81,417.27,1
07-01-2024 00:26,10,276,74,70.66,32.08,207.01,331.01,1
07-01-2024 00:27,7,112,28,39.29,48.9,260.5,566.01,2
07-01-2024 00:28,4,220,463,59.86,62.11,232.4,412.74,3
07-01-2024 00:29,3,811,396,94.37,68.11,89.48,460.91,5
07-01-2024 00:30,10,899,171,35.64,74.12,85.5,548.56,5
07-01-2024 00:31,6,811,466,89.09,56.67,240.89,38.46,2
07-01-2024 00:32,1,356,376,37.26,64.21,59.49,29.69,3
07-01-2024 00:33,3,799,421,55.92,75.84,37.65,158.94,1
07-01-2024 00:34,2,617,364,49.1,68.99,9.44,580.28,5
07-01-2024 00:35,9,732,383,76.57,86.61,93.04,207.53,3
07-01-2024 00:36,3,969,216,15.19,80.6,34.28,737.74,4
07-01-2024 00:37,2,83,319,63.31,27.7,241.5,81.23,5
07-01-2024 00:38,4,876,101,74.66,86.06,147.94,472.33,3
07-01-2024 00:39,2,691,246,50.13,30.31,79.49,39.93,4
07-01-2024 00:40,1,179,93,18.95,89.34,182.62,778.21,4
07-01-2024 00:41,6,443,63,30.81,67.6,25.75,186.66,1
07-01-2024 00:42,10,200,266,67.77,62.06,219.21,478.36,3
07-01-2024 00:43,8,704,206,86.11,39.32,152.91,763.38,5
07-01-2024 00:44,10,679,80,45.84,24.98,6.91,43.68,5
07-01-2024 00:45,10,765,37,57.64,24.46,99.17,419.93,3
07-01-2024 00:46,2,433,11,29.41,79.99,226.31,430.84,2
07-01-2024 00:47,9,796,115,45.04,47.43,60.49,294.16,2
07-01-2024 00:48,3,66,90,38.63,56.99,288.75,530.55,1
07-01-2024 00:49,8,643,232,65.72,84.89,269.51,443.17,1
07-01-2024 00:50,8,63,19,93.7,34.15,234.58,214.33,2
07-01-2024 00:51,3,130,52,79.13,72.3,28.17,570.14,4
07-01-2024 00:52,3,256,374,26.33,50.28,109.38,383.61,4
07-01-2024 00:53,6,253,274,59.1,30.96,92.97,386.84,2
07-01-2024 00:54,1,428,94,15.64,78.97,45.6,762.5,5
07-01-2024 00:55,4,833,32,30.99,66,299.89,437.33,2
07-01-2024 00:56,1,593,151,24.64,22.12,48.42,632.03,5
07-01-2024 00:57,3,72,140,38.52,55.63,98.02,696.56,5
07-01-2024 00:58,9,663,58,67.7,78.88,264.64,472.97,4
07-01-2024 00:59,5,211,461,52.45,20.02,47.59,633.37,4
07-01-2024 01:00,5,659,21,89.3,46.22,143.51,261.44,4
07-01-2024 01:01,4,193,149,28.08,75.39,292.83,161.9,5
07-01-2024 01:02,3,979,221,40.96,79.38,77.95,562.52,5
07-01-2024 01:03,5,153,221,38.04,73.15,212.4,742.43,1
07-01-2024 01:04,4,431,242,30.06,37.93,28.61,53.15,2
07-01-2024 01:05,8,504,219,94.42,53.02,182.26,615.18,4
07-01-2024 01:06,4,466,29,42.91,70.6,105.02,42.15,3
07-01-2024 01:07,8,373,463,89.94,26.44,211.37,377.71,3
07-01-2024 01:08,6,220,47,43.19,59.62,132.7,548.21,5
07-01-2024 01:09,5,625,396,27.35,69.03,93.2,336.14,1
07-01-2024 01:10,4,805,58,20.13,78.75,166.07,254.74,2
07-01-2024 01:11,4,632,425,82.72,23.38,46.21,165.73,5
07-01-2024 01:12,4,323,275,12.73,39.73,245.26,782.74,2
07-01-2024 01:13,9,501,140,91.97,55.62,226.46,464.85,5
07-01-2024 01:14,4,930,23,45.55,67.58,165.77,119.72,4
07-01-2024 01:15,9,174,389,31.03,69.75,113.28,57.56,1
07-01-2024 01:16,10,432,378,62.48,33.99,274.99,209.84,4
07-01-2024 01:17,6,366,410,21.3,16.04,192.17,440.13,4
07-01-2024 01:18,10,892,373,16.13,67.04,89.02,606.55,3
07-01-2024 01:19,7,156,63,80.36,83.18,242.98,785.15,3
07-01-2024 01:20,10,709,52,46.1,74.81,192.33,670.48,3
07-01-2024 01:21,3,956,266,54.05,61.68,42.47,497.34,3
07-01-2024 01:22,8,512,342,25.02,88.32,38.7,539.85,5
07-01-2024 01:23,3,479,167,15.22,47.48,281.74,427.21,5
07-01-2024 01:24,1,753,151,41.26,54.38,89.93,358.97,1
07-01-2024 01:25,10,386,11,53.02,15.92,200.73,632.09,3
07-01-2024 01:26,5,787,476,75.06,85.95,15.75,158.34,3
07-01-2024 01:27,2,803,95,52.59,58.75,169.17,280.47,5
07-01-2024 01:28,10,545,72,76.51,44.31,73.18,783.37,2
07-01-2024 01:29,6,411,384,19.81,18.34,46.19,465.95,4
07-01-2024 01:30,10,845,487,15.44,42.18,233.18,408.84,1
07-01-2024 01:31,9,481,48,23.5,15.27,243.82,683.62,5
07-01-2024 01:32,1,724,348,75.62,39.33,215.99,614.38,5
07-01-2024 01:33,4,569,272,74.54,86.36,8.3,274.31,4
07-01-2024 01:34,1,908,430,22.02,26.57,89.05,508.25,1
07-01-2024 01:35,1,455,431,12.63,55.91,111.48,164.61,5
07-01-2024 01:36,8,426,95,68.25,29,208.8,61.32,3
07-01-2024 01:37,2,201,233,82.7,73.75,227.89,792.08,3
07-01-2024 01:38,1,371,48,74.1,57.18,190.22,595.03,5
07-01-2024 01:39,8,656,208,27.24,30.17,237.78,746,2
07-01-2024 01:40,4,263,453,59.62,79.97,131.05,668.87,2
07-01-2024 01:41,3,625,227,74.38,73.8,164.84,353.9,2
07-01-2024 01:42,4,114,409,31.75,86.35,23.95,691.92,3
07-01-2024 01:43,5,942,77,54.86,15.05,131.01,633.63,3
07-01-2024 01:44,1,319,349,36.73,49.28,132.63,221.44,4
07-01-2024 01:45,1,586,219,29.17,89.99,185.4,505.95,2
07-01-2024 01:46,3,149,360,92.42,75.84,116.48,257.91,4
07-01-2024 01:47,6,154,81,87.57,77.35,75.34,202.55,5
07-01-2024 01:48,1,180,37,47.88,61.58,75.09,83.75,5
07-01-2024 01:49,2,438,102,21.63,68.47,44.49,443.67,1
07-01-2024 01:50,7,370,191,71.87,75.4,211.8,326.09,1
07-01-2024 01:51,1,487,29,31.73,21.92,188.66,88.68,1
07-01-2024 01:52,7,68,314,24.32,66.94,175.88,580.32,1
07-01-2024 01:53,4,274,253,42.43,76.16,161.65,583.99,3
07-01-2024 01:54,10,667,251,55.04,18.06,113.42,203.54,4
07-01-2024 01:55,6,615,226,18.28,37.28,231.77,765.61,3
07-01-2024 01:56,8,509,94,58.6,39.3,277,626.73,5
07-01-2024 01:57,9,443,415,11.3,79.09,134.8,648.14,2
07-01-2024 01:58,6,275,86,85.81,73.53,125.68,22.89,2
07-01-2024 01:59,9,961,110,88.26,64.23,53,783.18,4
07-01-2024 02:00,4,409,217,72.31,75.35,202.86,792.43,4
07-01-2024 02:01,6,479,196,49.66,49.01,169.64,415.63,5
07-01-2024 02:02,8,974,483,31.67,80.62,296.46,788.31,3
07-01-2024 02:03,9,64,297,73.25,32.57,177.38,497.47,2
07-01-2024 02:04,3,609,434,89.2,67.84,90.14,124.51,3
07-01-2024 02:05,2,700,44,23.48,33.13,171.07,655.1,5
07-01-2024 02:06,6,595,393,49.59,17.99,295.49,455.31,3
07-01-2024 02:07,4,981,443,36.8,36.31,218.38,286.99,2
07-01-2024 02:08,1,463,90,40.32,51.97,42.93,204.22,5
07-01-2024 02:09,8,404,475,44.49,78.26,106.23,424.74,3
07-01-2024 02:10,9,506,155,90.9,53.16,93.11,559.57,3
07-01-2024 02:11,9,771,466,31.98,28.44,257.76,704.07,3
07-01-2024 02:12,2,580,478,51.88,89.46,185.29,486.94,3
07-01-2024 02:13,9,245,109,90.88,35.26,243.98,343.93,4
07-01-2024 02:14,7,887,59,50.46,88.9,56.99,513.06,5
07-01-2024 02:15,5,164,110,83.41,85.23,272.87,407.63,5
07-01-2024 02:16,7,466,479,15,55.68,22.2,528.55,3
07-01-2024 02:17,9,401,106,91.01,21.9,115.58,495,3
07-01-2024 02:18,8,124,387,25.94,67.16,9.17,783.37,4
07-01-2024 02:19,6,711,221,93.29,78.43,59.36,505.35,2
07-01-2024 02:20,4,85,263,24.92,48.4,288.86,559.01,4
07-01-2024 02:21,1,291,82,47.77,32.93,28.16,716.06,3
07-01-2024 02:22,6,712,272,36.23,75.21,47.89,732.16,3
07-01-2024 02:23,3,112,49,46.82,55.88,277.83,129.88,3
07-01-2024 02:24,6,715,377,31.29,29.82,214.5,373.97,3
07-01-2024 02:25,6,558,32,92.05,86.22,125.05,755.36,4
07-01-2024 02:26,4,237,486,35.99,86.11,25.29,768.62,3
07-01-2024 02:27,2,784,89,65.53,42.53,236.59,168.23,2
07-01-2024 02:28,9,142,428,21.68,19.8,150.35,366.09,1
07-01-2024 02:29,2,54,480,80.07,62.31,100.29,237.35,2
07-01-2024 02:30,3,487,19,56.11,38.79,111.42,636.77,3
07-01-2024 02:31,10,215,3,93.25,19.98,154.06,684.69,4
07-01-2024 02:32,1,495,378,45.99,81.89,167.61,386.01,3
07-01-2024 02:33,7,74,60,26.61,89.86,246.34,547.01,4
07-01-2024 02:34,1,557,419,39.41,41.28,232.65,698.57,1
07-01-2024 02:35,9,147,242,72.64,70.86,231.28,573.42,5
07-01-2024 02:36,1,317,29,66.02,19.93,220.14,142.01,2
07-01-2024 02:37,5,711,75,76.16,42.73,228.55,575.35,1
07-01-2024 02:38,7,442,70,16.24,23.16,204.89,143.98,3
07-01-2024 02:39,3,813,83,59.33,19.15,261.07,529.92,4
07-01-2024 02:40,9,645,357,89.23,59.16,169.45,280.16,4
07-01-2024 02:41,8,334,173,19.17,75.15,158.65,64.03,5
07-01-2024 02:42,3,733,411,18.02,48.97,211.88,196.66,1
07-01-2024 02:43,5,782,197,70.91,54.31,53.97,385.34,2
07-01-2024 02:44,7,158,346,36.79,35.3,234.2,795.33,4
07-01-2024 02:45,4,76,419,65.98,70.23,281.17,219.45,2
07-01-2024 02:46,5,807,147,56.36,42.08,92.4,783.45,3
07-01-2024 02:47,3,104,273,93.82,20.06,185.26,304.09,4
07-01-2024 02:48,9,182,35,85.57,27.41,14.62,768.81,4
07-01-2024 02:49,10,101,495,67.64,24.64,230.92,765.76,1
07-01-2024 02:50,9,542,113,32.24,47.69,170.1,131.46,5
07-01-2024 02:51,7,814,461,32.26,19.89,203.73,666.4,3
07-01-2024 02:52,10,830,206,84.99,75.49,47.18,423.5,5
07-01-2024 02:53,2,347,158,59.75,83.1,243.79,555.24,1
07-01-2024 02:54,7,448,253,77.09,33.63,80.5,625.34,2
07-01-2024 02:55,7,640,122,48.24,51.41,207.01,117.14,1
07-01-2024 02:56,5,67,48,18.76,53.93,179.98,643.2,1
07-01-2024 02:57,9,867,185,38.28,88.88,197.87,256.18,1
07-01-2024 02:58,3,819,491,23.7,19.92,19.82,591.25,4
07-01-2024 02:59,4,904,273,76.46,65.09,223.85,467.45,3
07-01-2024 03:00,1,668,101,69.54,40.93,239.6,554.04,2
07-01-2024 03:01,6,958,15,17.52,52.64,145.07,505.85,5
07-01-2024 03:02,4,608,128,62.82,31.28,125.61,652.13,2
07-01-2024 03:03,1,295,210,84.3,27.02,106.05,717.76,4
07-01-2024 03:04,2,552,112,69.28,33.27,278.73,370.3,4
07-01-2024 03:05,3,138,270,53.44,20.34,227.75,325.89,5
07-01-2024 03:06,9,252,142,36.51,35.86,211.09,208.91,4
07-01-2024 03:07,8,995,173,85.4,66.78,278.05,654.79,5
07-01-2024 03:08,7,289,353,45.94,63.86,107.89,774.27,4
07-01-2024 03:09,4,539,166,82.71,56.59,190.89,172.35,1
07-01-2024 03:10,1,829,447,76.55,15.03,207.39,377.12,4
07-01-2024 03:11,8,62,119,79.38,24.43,298.89,620.86,5
07-01-2024 03:12,4,698,203,94.13,78.22,131.02,516.11,5
07-01-2024 03:13,3,364,11,73.64,35.38,123.05,655.72,5
07-01-2024 03:14,9,734,249,12.89,83.41,29.92,32.59,3
07-01-2024 03:15,10,791,304,27.46,80.59,34.04,730.85,2
07-01-2024 03:16,4,247,248,12.99,26.62,155.98,67.85,2
07-01-2024 03:17,4,292,154,26.14,82.36,55.5,367.47,1
07-01-2024 03:18,9,556,323,15.22,62.09,26.51,235.1,5
07-01-2024 03:19,2,92,25,52.64,62.27,289.64,743.99,3
07-01-2024 03:20,5,379,465,12.4,78.95,285.67,234.61,3
07-01-2024 03:21,4,840,445,50.17,45.38,100.96,311.2,3
07-01-2024 03:22,9,640,342,86.4,70.14,238.01,712.91,5
07-01-2024 03:23,5,478,221,73.63,65.08,262.4,439.18,3
07-01-2024 03:24,9,840,110,90.24,72.86,142.1,720.6,3
07-01-2024 03:25,9,793,410,29.26,64.51,70.99,535.56,2
07-01-2024 03:26,2,662,418,55.14,21,43.29,81.77,4
07-01-2024 03:27,9,211,90,37.08,36.95,46.54,359.13,4
07-01-2024 03:28,3,705,265,51.97,85.49,240.1,157.58,4
07-01-2024 03:29,4,670,40,57.35,31.76,118.4,70.8,5
07-01-2024 03:30,1,484,459,13.08,50.42,209.58,311.58,1
07-01-2024 03:31,1,282,263,29.83,41.77,163.91,728.57,1
07-01-2024 03:32,1,160,158,69.91,21.47,121.43,111.78,2
07-01-2024 03:33,9,977,118,75.7,28.59,41.53,25.28,1
07-01-2024 03:34,8,983,450,58.4,36.5,103.37,749.37,1
07-01-2024 03:35,5,281,256,33.02,49.75,252.85,433.48,4
07-01-2024 03:36,5,799,414,44.43,80.59,244.36,455.69,4
07-01-2024 03:37,9,758,196,18.16,53.67,13.37,744.19,5
07-01-2024 03:38,3,322,314,91.02,63.89,46.38,566.14,1
07-01-2024 03:39,3,647,311,83.84,46.95,227.99,664.91,5
07-01-2024 03:40,7,856,14,15.58,80.25,104.04,620.98,3
07-01-2024 03:41,9,90,461,24.15,64.7,194.86,497.25,2
07-01-2024 03:42,6,609,118,59.39,21.8,170.99,556.95,2
07-01-2024 03:43,2,515,217,29.76,50.81,197.36,457.35,3
07-01-2024 03:44,1,973,205,89.42,77.04,20.84,297.21,2
07-01-2024 03:45,2,126,77,74.23,70.02,279.68,242.58,1
07-01-2024 03:46,1,739,421,33.23,82.9,11.19,157.24,5
07-01-2024 03:47,10,539,380,10.52,32.08,7.37,296.12,1
07-01-2024 03:48,10,818,172,77.95,88.29,71.72,469.98,2
07-01-2024 03:49,9,166,390,46.05,36.38,298.08,478.28,1
07-01-2024 03:50,10,483,26,64.6,18.76,26.4,553.07,2
07-01-2024 03:51,8,68,128,34.39,52.18,262.98,705.95,5
07-01-2024 03:52,7,620,374,22.14,23.28,51.93,528.44,2
07-01-2024 03:53,3,245,142,67.4,66.1,37.19,153.29,3
07-01-2024 03:54,8,668,392,48.28,82.54,234.8,40.04,2
07-01-2024 03:55,2,500,24,29.99,84.1,254.77,173.56,3
07-01-2024 03:56,2,474,470,21.7,60.53,238.69,728.32,5
07-01-2024 03:57,10,443,232,59.34,55.14,76.1,462.77,2
07-01-2024 03:58,3,333,423,71.67,89.55,264.55,681.91,5
07-01-2024 03:59,7,83,177,34.13,58.46,26.21,202.76,4
07-01-2024 04:00,1,344,341,72.49,84.56,105.88,573.71,4
07-01-2024 04:01,8,300,235,25.57,83.74,141.64,590.71,2
07-01-2024 04:02,7,687,319,38.77,36.71,24.98,651.44,4
07-01-2024 04:03,4,388,26,73.31,16.03,176.05,437.7,1
07-01-2024 04:04,5,667,266,66.11,47.94,170.02,638.94,1
07-01-2024 04:05,10,489,461,32.99,79.6,297.69,749.65,3
07-01-2024 04:06,1,229,362,20.38,77.71,188.39,766.77,4
07-01-2024 04:07,4,671,117,13.61,60.28,122.28,117.84,3
07-01-2024 04:08,1,277,58,81.22,26.75,238.1,506.96,4
07-01-2024 04:09,1,682,270,16.39,23.07,103.82,108.52,1
07-01-2024 04:10,10,668,329,19.76,86.6,162.2,739.62,4
07-01-2024 04:11,1,692,455,30.21,46.6,21.36,765.21,1
07-01-2024 04:12,7,72,295,47.88,63.61,100.19,409.68,1
07-01-2024 04:13,7,706,122,77.13,82.94,160.79,768.72,5
07-01-2024 04:14,4,376,159,31.04,80.24,212.18,617.67,1
07-01-2024 04:15,2,203,178,56.2,57.52,34.21,562.83,1
07-01-2024 04:16,3,668,144,17.68,51.59,240.17,472.99,3
07-01-2024 04:17,8,195,328,49.48,70.14,270.55,337.29,4
07-01-2024 04:18,8,301,368,25.1,41.22,87.91,771.75,2
07-01-2024 04:19,6,351,307,27.95,61.9,230.78,173.7,2
07-01-2024 04:20,10,119,399,41.18,16.74,58.2,645.98,1
07-01-2024 04:21,9,592,89,74.71,76.82,159.41,306.61,4
07-01-2024 04:22,9,142,239,73.24,89.85,240.3,607.53,5
07-01-2024 04:23,4,698,38,45.27,86.6,119.02,147.68,2
07-01-2024 04:24,1,935,361,20.09,41.99,12.76,311.18,3
07-01-2024 04:25,1,212,79,33.86,54.83,164.29,757.99,3
07-01-2024 04:26,10,130,345,52.96,32.72,254.19,454.69,3
07-01-2024 04:27,5,877,327,83.9,37.72,36.96,403.17,5
07-01-2024 04:28,2,637,346,92.3,49.3,13.74,606.64,5
07-01-2024 04:29,6,112,252,64.19,71.03,243.67,345.3,5
07-01-2024 04:30,7,661,328,39.81,16.34,83.8,404.56,4
07-01-2024 04:31,1,485,466,68.94,44.53,112.48,457.27,4
07-01-2024 04:32,6,97,149,38.58,56.74,30.66,792.19,4
07-01-2024 04:33,8,494,16,63.17,31.14,33.5,648.19,5
07-01-2024 04:34,5,969,367,30.72,20.89,186.29,51.04,2
07-01-2024 04:35,7,123,323,32.69,55.47,167.91,631.22,2
07-01-2024 04:36,10,875,321,16.39,62.84,91.26,412.32,2
07-01-2024 04:37,6,753,269,45.71,63.08,138.56,199.92,4
07-01-2024 04:38,4,591,118,62.54,41.74,119.52,685.73,4
07-01-2024 04:39,7,206,192,77.05,32.8,210.04,231.01,2
07-01-2024 04:40,10,536,317,78.88,31.53,259.32,269.92,5
07-01-2024 04:41,9,315,288,94.36,18.04,230.71,69.13,2
07-01-2024 04:42,10,305,396,17.46,28.85,6.3,782.53,2
07-01-2024 04:43,10,88,351,51.92,76.4,34.37,640.4,1
07-01-2024 04:44,7,104,297,54.32,15.23,131.67,135.52,4
07-01-2024 04:45,5,77,194,78.39,18.29,256.28,401.85,1
07-01-2024 04:46,7,963,489,32.64,24.53,74.91,282.66,1
07-01-2024 04:47,3,986,392,15.9,46.52,264.29,45.27,3
07-01-2024 04:48,2,167,443,36.67,40.03,37.45,743.23,1
07-01-2024 04:49,5,419,281,93.63,28.34,26.42,674.74,5
07-01-2024 04:50,4,258,389,86.45,23.32,274.46,789.8,2
07-01-2024 04:51,5,636,301,43.6,85.41,52.78,209.16,3
07-01-2024 04:52,8,626,386,84.48,83.34,141.81,565.55,5
07-01-2024 04:53,4,898,426,12.78,72.89,101.16,112.17,3
07-01-2024 04:54,9,917,250,36.71,33.9,48.55,356.49,3
07-01-2024 04:55,7,661,422,71.78,39.28,191.47,680.46,3
07-01-2024 04:56,10,607,231,28.82,64.94,289.28,26.29,1
07-01-2024 04:57,7,365,3,26.86,36.88,199.14,394.95,5
07-01-2024 04:58,8,442,174,83.25,54.8,109.34,359.06,3
07-01-2024 04:59,6,990,240,62.36,63.85,214.98,558.98,3
07-01-2024 05:00,8,493,486,94.07,53.94,47.26,205.58,2
07-01-2024 05:01,3,717,406,21.45,46,176.1,155.16,1
07-01-2024 05:02,10,801,104,40.27,41.09,143.49,527.55,4
07-01-2024 05:03,10,914,289,36.45,73.33,111.2,520.18,5
07-01-2024 05:04,1,308,244,84.81,70.42,223.17,606.39,2
07-01-2024 05:05,6,996,288,31.7,67.22,39.95,212.59,4
07-01-2024 05:06,1,697,367,40.04,43.1,162.17,32.73,4
07-01-2024 05:07,9,931,273,22.14,73.18,257.05,704.81,5
07-01-2024 05:08,2,247,120,75.91,86.83,64.5,180.94,5
07-01-2024 05:09,2,748,338,30.2,66.67,83.04,346.02,4
07-01-2024 05:10,7,677,440,15.81,45.59,199.9,385.43,1
07-01-2024 05:11,2,494,259,46.98,74.74,232.91,166.12,5
07-01-2024 05:12,10,619,70,43.27,60.7,88.58,426.25,3
07-01-2024 05:13,8,631,433,25.1,80.83,111.17,733.15,1
07-01-2024 05:14,6,654,183,21.36,68.49,223.27,231.66,5
07-01-2024 05:15,7,790,461,86.21,72.74,89.17,425.86,3
07-01-2024 05:16,7,957,247,15.77,65.06,201.54,260.78,5
07-01-2024 05:17,6,698,118,18.44,21.9,51.86,784.97,5
07-01-2024 05:18,10,666,31,30.83,51.38,126.34,192.07,1
07-01-2024 05:19,9,354,465,90.99,19.24,208.16,105.28,3
07-01-2024 05:20,9,388,149,17.26,48.57,140.67,131.24,4
07-01-2024 05:21,7,578,16,79.36,68.73,10.68,306.3,2
07-01-2024 05:22,9,103,273,85.82,46.59,124.88,451.22,4
07-01-2024 05:23,10,161,352,42.12,15.12,90.06,541.05,3
07-01-2024 05:24,3,733,385,34.98,42.7,34.88,458.68,2
07-01-2024 05:25,3,977,368,67.58,20.08,7.7,726.32,1
07-01-2024 05:26,1,468,102,69.72,73.54,18.43,301.03,2
07-01-2024 05:27,5,354,72,76.3,73.78,285.03,575.62,1
07-01-2024 05:28,4,487,193,80.6,75.48,226.2,229.18,1
07-01-2024 05:29,2,705,322,32.81,17.27,282.22,551.77,4
07-01-2024 05:30,9,134,111,68.39,17.42,38.86,742.14,2
07-01-2024 05:31,3,573,293,21.47,82.76,173.3,783.15,1
07-01-2024 05:32,8,301,408,53.41,24.28,29.57,589.16,2
07-01-2024 05:33,6,777,347,62.1,65.26,12.91,755.11,3
07-01-2024 05:34,5,175,340,23.75,74.66,142.55,550.74,4
07-01-2024 05:35,1,659,367,16.5,48.59,195.67,771.29,3
07-01-2024 05:36,4,953,318,26.55,55.99,23.75,720.46,2
07-01-2024 05:37,3,454,277,45.75,32.05,112.69,103.16,5
07-01-2024 05:38,1,353,106,85.47,84.27,31.6,389.82,2
07-01-2024 05:39,5,953,37,55.21,37.64,111.82,291.01,1
07-01-2024 05:40,6,77,291,73.62,31.34,144.18,41.06,4
07-01-2024 05:41,2,897,422,24.8,54.41,104.57,384.19,5
07-01-2024 05:42,3,315,181,19.01,29.29,174.99,135.71,2
07-01-2024 05:43,6,101,143,30.37,66.5,177.45,48.43,4
